	origin_times	tids	latitudes	longitudes	depths	max_hor_uncertainty	max_ver_uncertainty	azimuth_max_hor_unc	magnitudes	fractal_dimensions	mining_activity	location_quality	rel_error_hor	rel_error_ver
5917	2012-07-04 09:07:11.877030+00:00	747	40.195	29.9497	0.885417	14.3767	1.81958	32.934			True	0		
5918	2012-07-04 09:10:27.556488+00:00	507	38.876	29.1636	0.625	9.57487	11.646	117.878			False	0		
5919	2012-07-04 09:10:46.686644+00:00	856	39.9528	29.8234	3.02083	5.38663	2.73812	32.7981		0.0954194	False	1		
5920	2012-07-04 09:11:16.714451+00:00	1578	40.0756	29.8627	0.989583	9.85936	1.78666	42.8399			True	1		
5921	2012-07-04 09:11:20.978109+00:00	1021	40.2391	30.061	1.01562	1.16539	0.660149	19.4151	1.50139		True	2		
5922	2012-07-04 09:16:48.539494+00:00	3364	40.7817	29.6422	0.013021	1.0563	2.25467	77.6799	1.41518		True	2		
5923	2012-07-04 09:21:04.917288+00:00	950	39.8426	28.5304	0.104167	8.9694	11.842	58.339			True	0		
5924	2012-07-04 09:34:10.855745+00:00	731	40.793	29.6265	1.77083	0.894292	1.6233	118.787			True	2		
5925	2012-07-04 09:40:02.498643+00:00	597	39.6671	27.9221	0.052083	14.3353	4.04751	176.742			True	0		
5926	2012-07-04 09:58:59.405748+00:00	1325	39.7556	30.2002	0.026042	1.71961	0.948831	154.411			True	2		
5927	2012-07-04 10:06:55.579360+00:00	1863	40.0506	29.4382	0.026042	1.77302	1.65001	178.048			True	2		
5928	2012-07-04 10:07:32.363720+00:00	2845	39.442	29.3678	0.052083	7.38567	1.78297	152.333			True	1		
5929	2012-07-04 10:25:41.475498+00:00	598	39.7486	30.193	0.026042	1.5321	1.36985	82.9346			True	2		
5930	2012-07-04 10:29:19.220407+00:00	567	40.876	30.4162	8.815	0.404896	1.10025	49.7607	0.828453		True	2	0.738	0.584
5931	2012-07-04 10:33:59.008329+00:00	4396	40.5307	30.1439	-0.284	0.372551	0.14745	51.1956			True	2	0.218	0.054
5932	2012-07-04 11:27:15.787817+00:00	1851	40.1722	29.9407	0.026042	1.39764	4.90413	58.0029			True	2		
5933	2012-07-04 11:31:32.477288+00:00	950	39.8426	28.5304	0.104167	8.9694	11.842	58.339			True	0		
5934	2012-07-04 12:11:48.621490+00:00	1974	39.6537	30.0082	0.026042	2.25322	1.09134	107.523			True	2		
5935	2012-07-04 12:24:50.903864+00:00	3952	39.6357	29.0754	0.052083	12.3588	3.3865	163.647			True	0		
5936	2012-07-04 12:24:52.079463+00:00	3711	39.4834	29.2805	0.052083	10.7476	5.77044	9.91699			True	0		
5937	2012-07-04 12:25:00.100011+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
5938	2012-07-04 12:25:06.694855+00:00	355	40.2109	29.9916	0.026042	1.6895	1.09598	20.5821			True	2		
5939	2012-07-04 12:31:32.550618+00:00	2551	40.0946	29.7842	3.82812	1.54459	2.36324	34.4381	2.68169		True	2		
5940	2012-07-04 12:57:10.932609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
5941	2012-07-04 14:03:08.940796+00:00	296	40.0058	29.9505	10.0521	8.16478	2.87923	39.2971	1.50638	0.098484	False	1		
5942	2012-07-04 14:15:45.500879+00:00	1675	40.6725	30.0737	0.308	0.887584	0.216182	66.9114			True	2		
5943	2012-07-04 14:15:45.528881+00:00	2598	40.6744	30.0727	0.715	0.577179	0.116183	89.02	1.67946		True	2	1.015	0.092
5944	2012-07-04 14:22:21.433168+00:00	530	40.0677	29.6586	4.42708	7.71001	2.47259	46.0006	2.08396	0.0305791	False	1		
5945	2012-07-04 14:50:06.223864+00:00	3952	39.6357	29.0754	0.052083	12.3588	3.3865	163.647			True	0		
5946	2012-07-04 14:50:07.399463+00:00	3711	39.4834	29.2805	0.052083	10.7476	5.77044	9.91699			True	0		
5947	2012-07-04 14:50:15.460012+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
5948	2012-07-04 14:50:23.834921+00:00	1011	40.2699	30.0924	2.669	4.35136	1.02303	45.624			True	2	0.044	0.111
5949	2012-07-04 15:13:17.676416+00:00	330	40.7807	29.6174	0.963542	1.61506	5.96061	64.8566			True	1		
5950	2012-07-04 16:08:28.837522+00:00	599	40.5834	30.3505	-0.006	0.321464	0.112617	79.715	1.94929		True	2		
5951	2012-07-04 16:57:10.021125+00:00	509	40.2521	31.0717	11.0417	10.6123	4.16598	105.737			False	0		
5952	2012-07-04 17:10:58.048774+00:00	564	40.9487	30.542	0.074	0.350914	0.618046	137.824	1.42418		True	2	0.26	0.063
5953	2012-07-04 17:45:34.112728+00:00	3046	40.3637	30.474	6.757	1.40759	0.543397	40.4795		0.0528114	False	2	0.522	0.351
5954	2012-07-04 18:22:02.799217+00:00	563	39.9702	31.8766	0.104167	10.5565	12.4688	132.073			False	0		
5955	2012-07-04 18:22:10.479142+00:00	726	40.2219	31.3345	5.20833	10.8699	3.16179	114.75			False	0		
5956	2012-07-04 18:22:14.381125+00:00	509	40.2521	31.0717	11.0417	10.6123	4.16598	105.737			False	0		
5957	2012-07-04 19:12:45.885667+00:00	958	39.9542	32.0073	3.85417	8.43468	11.7899	119.406			False	0		
5958	2012-07-04 19:15:42.713976+00:00	821	40.491	30.6216	2.53	0.299543	1.59964	171.896		0.0742578	False	2	0.386	0.187
5959	2012-07-04 21:01:34.841911+00:00	1202	40.6928	30.6278	11.902	0.836327	1.16785	52.6068		0.0950039	False	2	0.051	0.121
5960	2012-07-04 22:52:25.005270+00:00	1688	38.8505	31.0265	1.04167	12.9454	10.6233	84.537			False	0		
5961	2012-07-04 23:12:43.540639+00:00	1655	40.705	30.6279	7.538	0.286776	1.53615	73.0524		0.0862041	False	2	0.346	0.787
5962	2012-07-04 23:43:25.642237+00:00	1721	38.876	29.1636	1.45833	9.52165	11.5451	117.052			False	0		
5963	2012-07-04 23:43:25.842861+00:00	711	38.8212	29.3076	1.875	13.5123	11.5197	113.781			False	0		
5964	2012-07-04 23:43:43.965357+00:00	1538	39.8967	29.8237	2.39583	13.0931	2.49604	25.1219			False	0		
5965	2012-07-04 23:43:44.464437+00:00	1466	39.9353	29.8271	1.09375	7.65289	2.37704	32.5168		0.0992509	False	1		
5966	2012-07-04 23:43:46.323361+00:00	9	40.0336	29.8703	4.94792	7.57135	2.59898	23.9682	1.15291	0.0759459	False	1		
5967	2012-07-04 23:43:56.542228+00:00	432	39.8825	29.7802	12.1875	8.45646	2.62515	33.8617		0.126477	False	1		
5968	2012-07-05 01:35:29.612609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
5969	2012-07-05 01:35:46.590381+00:00	575	39.8722	29.8203	1.92708	5.06739	2.3753	35.6608		0.110587	False	1		
5970	2012-07-05 01:35:49.719736+00:00	1375	39.9987	29.936	13.6979	7.75532	2.88403	39.6235		0.120803	False	1		
5971	2012-07-05 01:38:52.862832+00:00	714	40.243	31.3275	5.3125	8.41513	3.53689	110.237		0.0371934	False	1		
5972	2012-07-05 01:38:56.403138+00:00	3324	40.3115	31.0981	10.1562	6.47205	3.60673	120.934		0.051402	False	1		
5973	2012-07-05 01:38:57.971816+00:00	636	40.2599	30.9475	23.8542	13.1599	5.31442	101.27			False	0		
5974	2012-07-05 01:42:33.612609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
5975	2012-07-05 01:42:52.004872+00:00	607	39.9145	29.8855	9.94792	5.64694	2.4959	38.2556		0.0960976	False	1		
5976	2012-07-05 01:42:57.828490+00:00	1576	39.8863	29.8347	2.23958	5.821	2.66613	36.7606		0.10746	False	1		
5977	2012-07-05 02:57:56.447126+00:00	591	40.8389	31.6505	0.260417	4.82379	2.3751	160.912		0.181645	False	2		
5978	2012-07-05 03:05:53.410181+00:00	2407	40.1511	30.1064	0.00651	0.797186	0.333629	173.807			True	2		
5979	2012-07-05 05:34:32.473402+00:00	360	40.5095	30.5042	-0.033	3.69102	2.96085	57.3278	1.57691		True	2	0.048	0.053
5980	2012-07-05 06:52:36.263864+00:00	3952	39.6357	29.0754	0.052083	12.3588	3.3865	163.647			True	0		
5981	2012-07-05 06:52:37.188221+00:00	3741	39.4974	29.2875	0.052083	7.92173	1.41048	146.228			True	1		
5982	2012-07-05 06:52:37.399463+00:00	3711	39.4834	29.2805	0.052083	10.7476	5.77044	9.91699			True	0		
5983	2012-07-05 06:52:45.460012+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
5984	2012-07-05 06:52:52.198798+00:00	1005	40.2109	29.9916	0.703125	1.87441	1.22734	20.0668			True	2		
5985	2012-07-05 07:39:36.572083+00:00	4357	39.4206	29.3175	0.052083	11.6292	2.41558	177.55			True	0		
5986	2012-07-05 07:39:38.223864+00:00	3952	39.6357	29.0754	0.052083	12.3588	3.3865	163.647			True	0		
5987	2012-07-05 07:39:39.359463+00:00	3711	39.4834	29.2805	0.052083	10.7476	5.77044	9.91699			True	0		
5988	2012-07-05 07:39:47.420011+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
5989	2012-07-05 07:39:54.158798+00:00	1005	40.2109	29.9916	0.703125	1.87441	1.22734	20.0668			True	2		
5990	2012-07-05 08:53:28.344575+00:00	640	39.5034	29.376	0.026042	7.2019	0.777668	8.28465			True	1		
5991	2012-07-05 08:53:42.688910+00:00	2262	40.2066	30.0346	1.0026	1.2358	0.639969	15.1103	1.62549		True	2		
5992	2012-07-05 08:53:42.982492+00:00	3503	40.2688	30.0241	-0.501	9.81025	2.038	47.683			True	1	1.154	1.326
5993	2012-07-05 08:53:44.202068+00:00	1039	40.2584	30.0737	0.989583	20.5547	1.28867	33.6268			True	0		
5994	2012-07-05 09:15:05.866079+00:00	4279	39.5974	29.1014	0.104167	14.9328	7.30286	153.432			True	0		
5995	2012-07-05 09:15:06.468221+00:00	3741	39.4974	29.2875	0.052083	7.92173	1.41048	146.228			True	1		
5996	2012-07-05 09:46:53.626544+00:00	4333	39.5741	29.2358	0.052083	8.92125	2.66128	179.483			True	1		
5997	2012-07-05 09:47:07.837030+00:00	747	40.195	29.9497	0.885417	14.3767	1.81958	32.934			True	0		
5998	2012-07-05 10:33:44.718252+00:00	1659	40.7834	29.6367	0.013021	0.80987	0.855176	105.447			True	2		
5999	2012-07-05 10:33:44.985565+00:00	212	40.7939	29.6255	6.6276	0.87668	1.86921	78.3011			True	2		
6000	2012-07-05 11:11:23.911722+00:00	603	39.8605	30.0402	0.026042	1.41256	1.01625	2.85698			True	2		
6001	2012-07-05 11:11:24.111469+00:00	2290	40.159	29.9161	1.0026	0.828365	2.03845	58.7726	2.27813		True	2		
6002	2012-07-05 11:12:04.803504+00:00	1094	39.857	30.033	0.130208	1.29112	2.28471	175.252			True	2		
6003	2012-07-05 11:51:32.707040+00:00	4390	38.9312	29.0766	1.04167	11.9415	11.6853	120.422			False	0		
6004	2012-07-05 12:18:46.537903+00:00	3705	39.8603	29.9421	0.026042	2.1641	1.15246	39.4624			True	2		
6005	2012-07-05 13:03:36.609982+00:00	152	40.9191	30.5857	2.35	0.42574	1.72196	33.1683	2.00821		True	2	0.021	0.035
6006	2012-07-05 13:09:37.943864+00:00	3952	39.6357	29.0754	0.052083	12.3588	3.3865	163.647			True	0		
6007	2012-07-05 13:09:38.868221+00:00	3741	39.4974	29.2875	0.052083	7.92173	1.41048	146.228			True	1		
6008	2012-07-05 13:09:39.119463+00:00	3711	39.4834	29.2805	0.052083	10.7476	5.77044	9.91699			True	0		
6009	2012-07-05 13:09:47.180011+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
6010	2012-07-05 13:09:53.734855+00:00	355	40.2109	29.9916	0.026042	1.6895	1.09598	20.5821			True	2		
6011	2012-07-05 13:26:27.577634+00:00	84	39.9494	29.8489	8.07292	7.26285	2.50823	33.6044		0.119653	False	1		
6012	2012-07-05 14:02:43.264392+00:00	2529	41.1892	28.9944	0.026042	5.7813	1.11839	175.402			True	1		
6013	2012-07-05 14:12:50.308221+00:00	3741	39.4974	29.2875	0.052083	7.92173	1.41048	146.228			True	1		
6014	2012-07-05 14:12:50.559463+00:00	3711	39.4834	29.2805	0.052083	10.7476	5.77044	9.91699			True	0		
6015	2012-07-05 14:12:58.620011+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
6016	2012-07-05 14:13:06.994921+00:00	1011	40.2699	30.0924	2.669	4.35136	1.02303	45.624			True	2	0.051	0.11
6017	2012-07-05 14:20:54.227040+00:00	4390	38.9312	29.0766	1.04167	11.9415	11.6853	120.422			False	0		
6018	2012-07-05 14:43:58.319357+00:00	411	39.8605	30.4836	0.026042	2.09216	1.16026	2.92851			True	2		
6019	2012-07-05 14:44:36.942206+00:00	1797	40.9999	30.3156	11.046	5.32909	2.03265	123.307	3.08508		True	1	0.608	0.462
6020	2012-07-05 14:44:37.417656+00:00	4038	40.8798	30.3863	0.011	0.511134	2.47476	35.8687	2.14263		True	2	0.047	0.048
6021	2012-07-05 14:44:38.054839+00:00	604	40.8861	30.3776	7.385	0.577336	1.96863	39.8587	2.79765		True	2	0.151	0.089
6022	2012-07-05 14:44:56.883468+00:00	3422	38.932	29.1627	1.04167	9.1628	11.3554	26.9976			False	0		
6023	2012-07-05 14:45:15.016629+00:00	429	39.9073	29.8346	7.03125	6.03241	2.62341	36.0597		0.101473	False	1		
6024	2012-07-05 14:45:17.776900+00:00	2510	40.0408	29.9504	10.0521	9.11443	2.74467	33.7786	1.51521	0.11505	False	1		
6025	2012-07-05 14:45:27.142228+00:00	432	39.8825	29.7802	12.1875	8.45646	2.62515	33.8617		0.126477	False	1		
6026	2012-07-05 14:50:16.688284+00:00	3127	39.0212	30.4539	12.7083	6.31538	9.12043	86.1416			True	0		
6027	2012-07-05 15:20:56.267867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6028	2012-07-05 15:21:16.427867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6029	2012-07-05 15:24:48.867867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6030	2012-07-05 15:25:10.422979+00:00	33	38.8204	29.2217	1.45833	9.61728	11.6083	114.647			False	0		
6031	2012-07-05 15:26:16.987867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6032	2012-07-05 15:28:08.067867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6033	2012-07-05 15:30:58.827867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6034	2012-07-05 15:31:05.915325+00:00	2697	40.6868	30.3828	8.56	0.447095	0.73893	18.423	-0.423119	0.0870693	False	2	0.099	0.176
6035	2012-07-05 15:37:46.862979+00:00	33	38.8204	29.2217	1.45833	9.61728	11.6083	114.647			False	0		
6036	2012-07-05 15:44:42.898196+00:00	255	40.7939	29.6347	0.533854	0.816005	1.13098	120.699			True	2		
6037	2012-07-05 15:52:58.166543+00:00	1398	38.9034	29.1058	1.04167	12.646	11.6435	119.772			False	0		
6038	2012-07-05 15:53:30.027867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6039	2012-07-05 15:53:57.862979+00:00	33	38.8204	29.2217	1.45833	9.61728	11.6083	114.647			False	0		
6040	2012-07-05 15:55:00.868108+00:00	4258	40.582	30.3518	-0.109	0.324064	0.125552	80.8367	1.3082		True	2		
6041	2012-07-05 15:58:02.415371+00:00	3227	38.9317	29.134	1.04167	9.32807	11.5242	117.77			False	0		
6042	2012-07-05 15:58:20.504437+00:00	1466	39.9353	29.8271	1.09375	7.65289	2.37704	32.5168		0.0992509	False	1		
6043	2012-07-05 15:58:24.106640+00:00	191	40.083	29.9794	10.9896	9.32668	3.04997	32.0413	1.23341	0.0978053	False	1		
6044	2012-07-05 16:06:58.156938+00:00	804	40.794	29.6458	0.013021	0.839831	1.95699	86.935			True	2		
6045	2012-07-05 16:06:58.273135+00:00	1807	40.7877	29.6173	7.05729	0.95349	2.33742	88.2461			True	2		
6046	2012-07-05 16:14:13.267867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6047	2012-07-05 16:31:35.907867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6048	2012-07-05 16:37:05.182979+00:00	33	38.8204	29.2217	1.45833	9.61728	11.6083	114.647			False	0		
6049	2012-07-05 17:10:17.707867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6050	2012-07-05 17:31:38.867867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6051	2012-07-05 17:36:14.862979+00:00	33	38.8204	29.2217	1.45833	9.61728	11.6083	114.647			False	0		
6052	2012-07-05 18:05:58.747867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6053	2012-07-05 18:18:15.476006+00:00	573	40.3135	30.0899	7.607	0.251944	0.377994	87.6604		0.0711645	False	2	0.142	0.243
6054	2012-07-05 18:25:35.836006+00:00	573	40.3132	30.0886	8.023	0.251944	0.377994	87.6604		0.0711645	False	2	0.07	0.041
6055	2012-07-05 19:36:15.286543+00:00	1398	38.9034	29.1058	1.04167	12.646	11.6435	119.772			False	0		
6056	2012-07-05 20:09:03.200209+00:00	1209	38.8767	29.2495	1.875	9.14706	11.6847	114.545			False	0		
6057	2012-07-05 20:09:21.951692+00:00	936	39.9459	29.8453	4.79167	9.15217	2.53832	31.426		0.105402	False	1		
6058	2012-07-05 20:09:23.443361+00:00	9	40.0336	29.8703	4.94792	7.57135	2.59898	23.9682	1.40584	0.0759459	False	1		
6059	2012-07-05 20:09:23.722009+00:00	313	40.0128	29.9578	13.5938	9.60008	3.55898	37.5768			False	0		
6060	2012-07-05 20:11:33.372609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
6061	2012-07-05 20:11:50.448339+00:00	1374	39.8686	29.7948	6.97917	8.4606	3.06333	37.6154		0.0980121	False	1		
6062	2012-07-05 20:11:54.600341+00:00	72	40.0689	29.9648	14.2188	8.67232	3.348	35.3466		0.101284	False	1		
6063	2012-07-05 20:16:01.765667+00:00	958	39.9542	32.0073	3.85417	8.43468	11.7899	119.406			False	0		
6064	2012-07-05 20:16:08.345957+00:00	886	40.1716	31.4578	0.9375	35.9474	8.09075	124.839			False	0		
6065	2012-07-05 20:16:14.261125+00:00	509	40.2521	31.0717	11.0417	10.6123	4.16598	105.737			False	0		
6066	2012-07-05 21:24:04.071254+00:00	3155	38.7929	29.2794	1.04167	11.4327	11.4545	112.881			False	0		
6067	2012-07-05 21:24:05.492609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
6068	2012-07-05 21:24:23.884872+00:00	607	39.9145	29.8855	9.94792	5.64694	2.4959	38.2556		0.0960976	False	1		
6069	2012-07-05 21:24:25.563361+00:00	9	40.0336	29.8703	4.94792	7.57135	2.59898	23.9682	2.15844	0.0759459	False	1		
6070	2012-07-05 21:24:25.843928+00:00	232	40.0197	29.9213	10.0521	6.64035	2.66642	31.413		0.0998849	False	1		
6071	2012-07-05 21:24:27.306640+00:00	191	40.083	29.9794	10.9896	9.32668	3.04997	32.0413	2.1658	0.0978053	False	1		
6072	2012-07-05 21:25:14.052609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
6073	2012-07-05 21:25:31.468490+00:00	1576	39.8863	29.8347	2.23958	5.821	2.66613	36.7606		0.10746	False	1		
6074	2012-07-05 22:52:01.983640+00:00	611	40.3132	30.087	8.233	0.270702	0.426447	89.3907		0.0711645	False	2	0.065	0.079
6075	2012-07-05 23:40:17.354249+00:00	34	38.8204	29.2217	1.04167	9.74551	11.5562	114.995			False	0		
6076	2012-07-05 23:40:25.206543+00:00	1398	38.9034	29.1058	1.04167	12.646	11.6435	119.772			False	0		
6077	2012-07-05 23:44:42.566543+00:00	1398	38.9034	29.1058	1.04167	12.646	11.6435	119.772			False	0		
6078	2012-07-05 23:45:32.347867+00:00	19	38.8209	29.279	1.04167	10.6452	11.3993	112.745			False	0		
6079	2012-07-05 23:55:21.742979+00:00	33	38.8204	29.2217	1.45833	9.61728	11.6083	114.647			False	0		
6080	2012-07-06 00:30:54.252609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
6081	2012-07-06 00:31:12.468891+00:00	44	39.9179	29.8745	5.20833	5.86061	2.61727	31.4703		0.10371	False	1		
6082	2012-07-06 00:39:04.012609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
6083	2012-07-06 00:39:22.243684+00:00	490	39.9075	29.8855	8.07292	6.93119	2.71597	34.1111		0.0900983	False	1		
6084	2012-07-06 01:34:08.717045+00:00	609	39.7552	30.5305	0.026042	3.22744	1.30303	14.9674		0.036621	False	2		
6085	2012-07-06 01:41:51.317045+00:00	609	39.7552	30.5305	0.026042	3.22744	1.30303	14.9674		0.036621	False	2		
6086	2012-07-06 02:14:16.356006+00:00	573	40.3129	30.0876	8.053	0.251944	0.377994	87.6604		0.0711645	False	2	0.069	0.05
6087	2012-07-06 02:35:46.132609+00:00	2221	38.932	29.1627	1.45833	9.37666	11.3771	28.2569			False	0		
6088	2012-07-06 02:36:03.110380+00:00	575	39.8722	29.8203	1.92708	5.06739	2.3753	35.6608		0.110587	False	1		
6089	2012-07-06 02:44:10.440341+00:00	72	40.0689	29.9648	14.2188	8.67232	3.348	35.3466		0.101284	False	1		
6090	2012-07-06 02:47:16.726316+00:00	3523	40.545	30.3272	39.987	3.44537	0.634928	16.7651		0.0436921	False	0		
6091	2012-07-06 03:08:25.582832+00:00	714	40.243	31.3275	5.3125	8.41513	3.53689	110.237		0.0371934	False	1		
6092	2012-07-06 03:08:27.921027+00:00	3601	40.2618	31.1779	11.4062	5.88287	3.38063	112.2		0.0700126	False	1		
6093	2012-07-06 03:10:54.046316+00:00	3523	40.545	30.3272	39.987	3.44537	0.634928	16.7651		0.0436921	False	0		
6094	2012-07-06 04:37:06.046543+00:00	1398	38.9034	29.1058	1.04167	12.646	11.6435	119.772			False	0		
6095	2012-07-06 04:38:41.006543+00:00	1398	38.9034	29.1058	1.04167	12.646	11.6435	119.772			False	0		
6096	2012-07-06 06:45:45.517737+00:00	612	40.1661	29.9288	0.013021	0.848196	1.79601	71.7072	2.57573		True	2		
6097	2012-07-06 07:02:51.021490+00:00	1974	39.6537	30.0082	0.026042	2.25322	1.09134	107.523			True	2		
6098	2012-07-06 07:13:42.372083+00:00	4357	39.4206	29.3175	0.052083	11.6292	2.41558	177.55			True	0		
6099	2012-07-06 07:13:45.159463+00:00	3711	39.4834	29.2805	0.052083	10.7476	5.77044	9.91699			True	0		
6100	2012-07-06 07:13:53.220012+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
6101	2012-07-06 07:13:59.958798+00:00	1005	40.2109	29.9916	0.703125	1.87441	1.22734	20.0668			True	2		
6102	2012-07-06 08:01:15.074311+00:00	2523	39.4626	29.3097	0.052083	8.91875	4.8431	172.281			True	0		
6103	2012-07-06 08:01:26.498787+00:00	551	40.0475	29.841	0.989583	8.7834	1.36143	29.4573			True	1		
6104	2012-07-06 08:01:30.068447+00:00	2812	40.1969	29.9771	1.01562	18.3625	1.87362	31.2259			True	0		
6105	2012-07-06 08:01:31.962068+00:00	1039	40.2584	30.0737	0.989583	20.5547	1.28867	33.6268			True	0		
6106	2012-07-06 08:20:56.701490+00:00	1974	39.6537	30.0082	0.026042	2.25322	1.09134	107.523			True	2		
6107	2012-07-06 08:49:59.938399+00:00	3525	39.4061	29.2599	0.052083	11.3681	8.67095	18.7955			True	0		
6108	2012-07-06 08:50:00.866544+00:00	4333	39.5741	29.2358	0.052083	8.92125	2.66128	179.483			True	1		
6109	2012-07-06 08:50:18.260911+00:00	807	40.2651	30.0856	0.749	3.64821	1.0527	42.3395			True	2	0.824	0.639
6110	2012-07-06 08:57:50.508429+00:00	2330	40.5072	29.3245	0.052083	2.84338	1.68654	72.8386			True	2		
6111	2012-07-06 09:13:40.785891+00:00	325	40.6691	30.0706	0.003255	0.575641	0.0985218	80.5035			True	2		
6112	2012-07-06 09:17:05.252389+00:00	915	39.6425	30.722	0.026042	4.02818	0.658336	126.407			True	2		
6113	2012-07-06 09:17:07.449763+00:00	2517	39.7445	30.6175	0.026042	3.2616	1.20152	121.147			True	2		
6114	2012-07-06 09:24:53.479463+00:00	3711	39.4834	29.2805	0.052083	10.7476	5.77044	9.91699			True	0		
6115	2012-07-06 09:25:01.540012+00:00	1253	39.9139	29.7254	0.989583	13.4111	1.65076	34.0202			True	0		
6116	2012-07-06 09:25:08.278798+00:00	1005	40.2109	29.9916	0.703125	1.87441	1.22734	20.0668			True	2		
6117	2012-07-06 09:41:37.014895+00:00	2752	39.451	30.8128	0.052083	8.7306	1.10469	166.412			True	1		
6118	2012-07-06 09:41:42.720633+00:00	2987	39.7322	30.6338	0.052083	5.113	1.89541	154.577			True	1		
6119	2012-07-06 09:48:00.098008+00:00	613	40.6651	30.0577	0.003255	0.516652	0.113062	87.4062	1.21543		True	2		
6120	2012-07-06 09:48:00.163300+00:00	4215	40.6657	30.0537	0.079	0.669222	0.124402	91.4519	1.11642		True	2	0.026	0.102
6121	2012-07-06 09:53:43.230939+00:00	249	40.6766	29.8574	31.0156	14.9897	4.54902	121.532			False	0		
6122	2012-07-06 09:56:44.112042+00:00	2892	40.7853	29.6514	0.013021	0.876993	2.54662	88.8283			True	2		
6123	2012-07-06 09:56:44.153135+00:00	1807	40.7877	29.6173	7.05729	0.95349	2.33742	88.2461			True	2		
6124	2012-07-06 10:53:16.003928+00:00	232	40.0197	29.9213	10.0521	6.64035	2.66642	31.413		0.0998849	False	1		
6125	2012-07-06 10:58:11.043928+00:00	232	40.0197	29.9213	10.0521	6.64035	2.66642	31.413		0.0998849	False	1		
6126	2012-07-06 11:15:44.962861+00:00	711	38.8212	29.3076	1.875	13.5123	11.5197	113.781			False	0		
6127	2012-07-06 11:16:03.203479+00:00	11	39.9213	29.8345	0.989583	8.69538	2.08225	24.162		0.0994881	False	1		
6128	2012-07-06 11:36:52.501490+00:00	1974	39.6537	30.0082	0.026042	2.25322	1.09134	107.523			True	2		
6129	2012-07-06 11:40:15.021490+00:00	1974	39.6537	30.0082	0.026042	2.25322	1.09134	107.523			True	2		
6130	2012-07-06 12:11:50.741402+00:00	2386	40.9329	29.7479	0.924479	0.676629	2.07087	121.656	1.95255		True	2		
6131	2012-07-06 12:20:57.485387+00:00	1008	39.538	29.9942	0.026042	4.3161	0.880069	92.8972			True	2		
6132	2012-07-06 12:24:20.005387+00:00	1008	39.538	29.9942	0.026042	4.3161	0.880069	92.8972			True	2		
6133	2012-07-06 12:56:05.795838+00:00	995	38.9181	29.1772	0.416667	9.31467	11.5623	119.086			False	0		
6134	2012-07-06 13:56:05.661490+00:00	1974	39.6537	30.0082	0.026042	2.25322	1.09134	107.523			True	2		
6135	2012-07-06 14:01:16.193168+00:00	530	40.0677	29.6586	4.42708	7.71001	2.47259	46.0006	2.0594	0.0305791	False	1		
6136	2012-07-06 14:12:44.635602+00:00	1052	40.0911	30.0951	0.013021	1.0021	0.515898	25.5275	1.67916		True	2		
6137	2012-07-06 14:36:13.064392+00:00	2529	41.1892	28.9944	0.026042	5.7813	1.11839	175.402			True	1		
6138	2012-07-06 15:17:19.716416+00:00	330	40.7807	29.6174	0.963542	1.61506	5.96061	64.8566			True	1		
6139	2012-07-06 15:36:39.426008+00:00	1405	39.8467	30.3201	0.026042	1.19236	1.39499	103.47			True	2		
