Time,Latitude,Longitude,Depth,Magnitude,Magnitude_type
2012-07-22T15:00:28.000000Z,40.8173,30.4248,10.9,1.1,ML
2012-07-24T11:28:15.000000Z,40.5982,30.4458,7.0,1.4,ML
2012-07-24T13:24:55.000000Z,40.4895,30.1088,11.8,1.4,ML
2012-07-24T15:57:09.000000Z,40.4775,30.2845,8.6,1.0,ML
2012-07-25T20:10:12.000000Z,40.7077,30.3467,6.3,1.3,ML
2012-07-25T20:24:35.000000Z,40.716,30.3318,7.6,1.5,ML
2012-07-26T01:10:22.000000Z,40.7182,30.3322,10.0,1.3,ML
2012-07-26T01:26:53.000000Z,40.116,30.0362,13.9,1.1,ML
2012-07-26T10:07:23.000000Z,40.7223,30.312,8.5,1.0,ML
2012-07-26T13:48:32.000000Z,40.7167,30.3302,12.0,1.1,ML
2012-07-26T13:53:31.000000Z,40.7187,30.3325,7.8,1.3,ML
2012-07-27T13:45:22.000000Z,40.4388,30.0408,5.5,1.0,ML
2012-07-27T14:11:08.000000Z,40.8675,30.438,8.0,1.6,ML
2012-07-28T13:30:01.000000Z,40.4752,30.317,4.5,1.2,ML
2012-07-28T13:59:49.000000Z,40.879,30.4398,4.4,1.8,ML
2012-07-29T02:54:39.000000Z,40.792,30.8972,4.2,1.7,ML
2012-07-31T10:47:12.000000Z,40.9163,30.4185,3.6,1.5,ML
2012-08-05T15:51:55.000000Z,40.4938,30.3148,11.2,1.6,ML
2012-08-06T07:15:49.000000Z,40.4162,29.8975,8.9,1.4,ML
2012-08-07T15:33:33.000000Z,40.7635,30.399,9.7,1.0,ML
2012-08-10T14:32:44.000000Z,40.4172,29.964,5.6,1.8,ML
2012-08-11T15:46:00.000000Z,40.1417,30.0195,7.8,2.1,ML
2012-08-12T12:41:13.000000Z,40.2072,29.9068,5.1,1.2,ML
2012-08-12T13:36:10.000000Z,40.4158,30.0002,8.0,1.1,ML
2012-08-12T15:44:55.000000Z,40.711,30.3385,7.3,1.2,ML
2012-08-12T16:05:18.000000Z,40.7048,30.6548,7.6,1.9,ML
2012-08-14T01:09:41.000000Z,40.7118,30.3437,10.4,1.0,ML
2012-08-14T11:04:08.000000Z,40.4078,30.0007,9.4,1.0,ML
2012-08-14T11:39:04.000000Z,40.3898,29.9895,6.5,1.2,ML
2012-08-14T12:27:01.000000Z,40.6138,30.4438,4.6,1.3,ML
2012-08-14T14:05:29.000000Z,40.5113,30.1852,12.5,1.0,ML
2012-08-14T14:58:03.000000Z,40.744,30.4535,3.7,1.2,ML
2012-08-16T08:38:33.000000Z,40.8143,30.431,9.5,1.2,ML
2012-08-16T11:09:01.000000Z,40.6455,30.441,5.2,1.1,ML
2012-08-16T11:50:02.000000Z,40.2567,29.957,2.9,1.4,ML
2012-08-16T16:22:54.000000Z,41.0472,30.648,1.8,2.0,ML
2012-08-17T08:03:23.000000Z,40.7623,30.3988,9.0,1.9,ML
2012-08-17T09:57:36.000000Z,40.4827,30.3205,6.1,1.2,ML
2012-08-17T14:08:34.000000Z,40.7492,30.3917,11.9,1.7,ML
2012-08-18T01:10:59.000000Z,40.7805,30.651,8.2,1.7,ML
2012-08-23T09:06:32.000000Z,40.4013,30.0032,7.0,1.3,ML
2012-08-23T13:09:19.000000Z,40.4202,30.0365,7.9,1.0,ML
2012-08-23T20:22:18.000000Z,40.7148,30.1582,6.0,1.0,ML
2012-08-26T14:51:15.000000Z,40.012,30.515,9.8,1.2,ML
2012-08-27T10:34:16.000000Z,40.3968,30.2057,9.0,1.3,ML
2012-08-28T09:13:06.000000Z,40.4167,30.0352,3.4,1.3,ML
2012-08-30T09:54:50.000000Z,40.6103,30.121,3.8,1.0,ML
2012-08-30T10:35:39.000000Z,40.4295,30.0298,5.5,1.0,ML
2012-08-30T13:02:37.000000Z,40.6352,30.4563,11.0,1.4,ML
2012-08-30T13:14:45.000000Z,40.392,29.9307,7.0,1.9,ML
2012-09-05T07:21:37.000000Z,40.6633,30.5393,9.4,1.1,ML
2012-09-05T12:37:56.000000Z,40.0703,29.7972,4.4,2.2,ML
2012-09-06T09:04:51.000000Z,40.2142,29.9575,11.2,1.1,ML
2012-09-08T08:57:51.000000Z,40.4112,29.9847,9.6,1.1,ML
2012-09-10T10:39:37.000000Z,40.1923,30.021,3.6,1.8,ML
2012-09-10T19:54:32.000000Z,40.6377,30.6192,14.1,1.2,ML
2012-09-11T20:03:53.000000Z,40.6887,30.6348,10.2,2.1,ML
2012-09-12T04:45:36.000000Z,40.7055,30.658,11.8,3.5,ML
2012-09-12T04:48:35.000000Z,40.7047,30.6407,11.9,1.2,ML
2012-09-12T09:16:50.000000Z,40.1323,29.9925,8.9,1.7,ML
2012-09-12T11:51:57.000000Z,40.7088,30.6578,9.0,1.8,ML
2012-09-12T11:52:53.000000Z,40.7073,30.6515,9.5,1.7,ML
2012-09-12T13:32:23.000000Z,40.1638,29.936,5.2,1.2,ML
2012-09-12T13:58:37.000000Z,40.708,30.6657,10.8,2.2,ML
2012-09-13T09:11:11.000000Z,40.7077,30.6258,8.7,1.2,ML
2012-09-13T10:40:21.000000Z,40.1708,29.9458,2.7,2.0,ML
2012-09-14T04:25:35.000000Z,40.6652,30.6903,5.6,1.6,ML
2012-09-18T18:35:40.000000Z,40.7588,30.4028,7.2,1.1,ML
2012-09-20T14:34:57.000000Z,40.4105,29.9825,5.6,1.9,ML
2012-09-21T00:41:00.000000Z,40.5282,30.532,7.3,1.0,ML
2012-09-23T14:07:48.000000Z,40.3953,30.1388,5.1,1.6,ML
2012-09-23T19:59:49.000000Z,40.7335,30.337,6.4,1.3,ML
2012-09-24T10:33:18.000000Z,40.185,29.9687,11.5,1.8,ML
2012-09-24T13:40:29.000000Z,40.4043,29.9743,7.3,1.9,ML
2012-09-25T10:19:17.000000Z,40.7103,30.162,5.8,1.1,ML
2012-09-25T11:22:19.000000Z,40.2475,29.9988,5.2,1.9,ML
2012-09-25T18:02:16.000000Z,40.495,30.409,9.7,1.1,ML
2012-09-25T18:13:08.000000Z,40.486,30.4198,6.6,1.2,ML
